"Name","Sex","Count","Rank","Percent","Year"
"Carl","M",3935,23,0.76770751026699,1913
"Ralph","M",3963,22,0.773170232068128,1913
"Clarence","M",4046,21,0.789363300264357,1913
"Louis","M",4258,20,0.830723908187254,1913
"Richard","M",5107,19,0.996361437086028,1913
"Raymond","M",5310,18,1.03596617014427,1913
"Arthur","M",5422,17,1.05781705734882,1913
"Albert","M",5449,16,1.06308468194278,1913
"Harry","M",5458,15,1.06484055680743,1913
"Paul","M",5966,14,1.16394993805664,1913
"Harold","M",6157,13,1.20121350462868,1913
"Henry","M",6391,12,1.24686625110962,1913
"Walter","M",6890,11,1.34421975749417,1913
"Thomas","M",7096,10,1.38440978217397,1913
"Frank","M",9237,9,1.8021129027538,1913
"Edward","M",9474,8,1.84835094085628,1913
"Charles","M",13190,7,2.57333216275009,1913
"George","M",13874,6,2.70677865246359,1913
"Joseph","M",14471,5,2.82325168515213,1913
"Robert","M",15684,4,3.05990459746569,1913
"James","M",20832,3,4.06426502004624,1913
"William","M",23538,2,4.59219806268473,1913
"John","M",29329,1,5.72200598948426,1913
"Hazel","F",5324,29,0.699071144013383,1914
"Eleanor","F",5374,28,0.705636425230638,1914
"Martha","F",5432,27,0.713252151442655,1914
"Thelma","F",5496,26,0.721655711400742,1914
"Grace","F",5594,25,0.734523662586563,1914
"Ruby","F",5625,24,0.738594136941262,1914
"Josephine","F",5896,23,0.774177961138787,1914
"Irene","F",6197,22,0.813700954066666,1914
"Ethel","F",6204,21,0.814620093437082,1914
"Gladys","F",6227,20,0.81764012279702,1914
"Edna","F",6289,19,0.825781071506417,1914
"Catherine","F",6613,18,0.868324093794233,1914
"Louise","F",6648,17,0.872919790646313,1914
"Lillian","F",7354,16,0.965621561433962,1914
"Rose","F",7574,15,0.994508798789887,1914
"Virginia","F",7601,14,0.998054050647206,1914
"Florence","F",7886,13,1.03547615358556,1914
"Alice","F",8198,12,1.07644350838124,1914
"Evelyn","F",8506,11,1.11688564067953,1914
"Marie","F",8829,10,1.159297357343,1914
"Frances","F",9677,9,1.27064452678766,1914
"Elizabeth","F",11367,8,1.4925510319309,1914
"Mildred","F",11649,7,1.52957921799622,1914
"Anna","F",11865,6,1.55794123285477,1914
"Ruth","F",15839,5,2.07974978400225,1914
"Margaret","F",17763,4,2.33238180524225,1914
"Dorothy","F",18782,3,2.46618223644992,1914
"Helen","F",23221,2,3.04904790291787,1914
"Mary","F",45346,1,5.9541848415535,1914
"David","M",4251,29,0.649243541928212,1914
"Fred","M",4441,28,0.678261719525568,1914
"Jack","M",4486,27,0.685134445798626,1914
"Howard","M",4490,26,0.685745354800676,1914
"Willie","M",4709,25,0.719192622662891,1914
"Carl","M",4807,24,0.734159893213106,1914
"Donald","M",4835,23,0.738436256227454,1914
"Clarence","M",4909,22,0.749738072765371,1914
"Ralph","M",5009,21,0.765010797816611,1914
"Louis","M",5495,20,0.839236241565638,1914
"Harry","M",6588,19,1.00616712637569,1914
"Arthur","M",6641,18,1.01426167065285,1914
"Richard","M",6669,17,1.0185380336672,1914
"Raymond","M",6821,16,1.04175257574508,1914
"Albert","M",6942,15,1.06023257305708,1914
"Harold","M",7563,14,1.15507619562528,1914
"Paul","M",7733,13,1.18103982821239,1914
"Henry","M",8110,12,1.23861800165556,1914
"Thomas","M",8850,11,1.35163616703474,1914
"Walter","M",8962,10,1.36874161909213,1914
"Frank","M",12002,9,1.83303246064982,1914
"Edward","M",12319,8,1.88144699906225,1914
"Charles","M",16937,7,2.58674144192852,1914
"George","M",17602,6,2.68830506351926,1914
"Joseph","M",18829,5,2.87570139989798,1914
"Robert","M",21188,4,3.23598498385673,1914
"James","M",26262,3,4.01092305295665,1914
"William","M",29753,2,4.54409388449544,1914
"John","M",37947,1,5.79554097519404,1914
"Lucille","F",7006,29,0.712098974235962,1915
"Eleanor","F",7036,28,0.715148213349162,1915
"Grace","F",7044,27,0.715961343779349,1915
"Hazel","F",7092,26,0.720840126360469,1915
"Martha","F",7216,25,0.733443648028362,1915
"Ruby","F",7237,24,0.735578115407602,1915
"Ethel","F",7379,23,0.750011180543415,1915
"Josephine","F",7606,22,0.773083756499961,1915
"Gladys","F",7857,21,0.798595723747068,1915
"Edna","F",8144,20,0.827766777930014,1915
"Catherine","F",8181,19,0.831527506169627,1915
"Louise","F",8313,18,0.844944158267707,1915
"Irene","F",8323,17,0.84596057130544,1915
"Rose","F",9375,16,0.952887222874985,1915
"Lillian","F",9546,15,0.970267885820225,1915
"Florence","F",10105,14,1.02708537462952,1915
"Alice","F",10525,13,1.06977472221432,1915
"Virginia","F",10952,12,1.11317555892553,1915
"Marie","F",11363,11,1.15495013477637,1915
"Evelyn","F",11595,10,1.17853091725178,1915
"Frances","F",12786,9,1.29958571004582,1915
"Elizabeth","F",14103,8,1.4334473071153,1915
"Anna","F",15119,7,1.536714871749,1915
"Mildred","F",15254,6,1.5504364477584,1915
"Ruth","F",21878,5,2.22370844395295,1915
"Margaret","F",23054,4,2.34323861719039,1915
"Dorothy","F",25154,3,2.55668535511439,1915
"Helen","F",30866,2,3.13726048226766,1915
"Mary","F",58187,1,5.91420254265886,1915
"Francis","M",5594,29,0.659223591578342,1915
"Kenneth","M",5681,28,0.669476085762703,1915
"Jack","M",5748,27,0.677371684732268,1915
"Fred","M",5778,26,0.680907027554462,1915
"Howard","M",6103,25,0.719206574794891,1915
"Clarence","M",6267,24,0.738533115556215,1915
"Louis","M",6518,23,0.768112150501901,1915
"Carl","M",6613,22,0.77930740277218,1915
"Ralph","M",6816,21,0.803229889202356,1915
"Donald","M",7115,20,0.838465472663551,1915
"Harry","M",8470,19,0.998145123465956,1915
"Arthur","M",8564,18,1.0092225309755,1915
"Albert","M",8825,17,1.03998001352858,1915
"Raymond","M",8981,16,1.05836379620398,1915
"Richard","M",9143,15,1.07745464744383,1915
"Henry","M",10138,14,1.19471018437991,1915
"Paul","M",10328,13,1.21710068892047,1915
"Harold","M",10444,12,1.23077068116629,1915
"Walter","M",11255,11,1.32634278212625,1915
"Thomas","M",11490,10,1.3540363009001,1915
"Frank","M",15006,9,1.76837847966117,1915
"Edward","M",15889,8,1.8724354033944,1915
"Charles","M",21960,7,2.58787094584562,1915
"George","M",22307,6,2.62876307782232,1915
"Joseph","M",23051,5,2.71643957981272,1915
"Robert","M",28737,4,3.38650488937912,1915
"James","M",33773,3,3.97997110446467,1915
"William","M",38563,2,4.54444750840822,1915
"John","M",47576,1,5.60658233695588,1915
"Thelma","F",7290,29,0.698052538747182,1916
"Edith","F",7307,28,0.699680370456195,1916
"Eleanor","F",7406,27,0.709160096291033,1916
"Grace","F",7461,26,0.714426610643721,1916
"Ethel","F",7601,25,0.727832283541472,1916
"Martha","F",7610,24,0.728694076799185,1916
"Ruby","F",7686,23,0.735971442086536,1916
"Gladys","F",8019,22,0.767857792621901,1916
"Josephine","F",8127,21,0.778199311714451,1916
"Catherine","F",8469,20,0.810947455507529,1916
"Edna","F",8625,19,0.82588520530788,1916
"Louise","F",8630,18,0.826363979339943,1916
"Irene","F",9035,17,0.865144675937009,1916
"Lillian","F",9592,16,0.918480103108775,1916
"Rose","F",9605,15,0.919724915592138,1916
"Florence","F",10412,14,0.996999044367032,1916
"Alice","F",10719,13,1.02639576993567,1916
"Marie","F",11682,12,1.11860764851092,1916
"Evelyn","F",11889,11,1.13842889343831,1916
"Virginia","F",12487,10,1.19569026767299,1916
"Frances","F",13746,9,1.31624556894633,1916
"Elizabeth","F",14940,8,1.43057680780287,1916
"Anna","F",15228,7,1.45815419204967,1916
"Mildred","F",15633,6,1.49693488864674,1916
"Ruth","F",23189,5,2.22045820589965,1916
"Margaret","F",24953,4,2.38936968441131,1916
"Dorothy","F",27418,3,2.62540528221814,1916
"Helen","F",32661,2,3.12744773223892,1916
"Mary","F",61438,1,5.88298379637166,1916
"Fred","M",5745,29,0.645445424752523,1916
"David","M",5812,28,0.652972812647809,1916
"Kenneth","M",6012,27,0.675442627260604,1916
"Jack","M",6162,26,0.6922949882202,1916
"Howard","M",6171,25,0.693306129877775,1916
"Clarence","M",6304,24,0.708248556595284,1916
"Carl","M",6786,23,0.762400809812119,1916
"Louis","M",6817,22,0.765883631077102,1916
"Ralph","M",7085,21,0.795993182658247,1916
"Donald","M",7737,20,0.869244778295957,1916
"Harry","M",8476,19,0.952270743290233,1916
"Arthur","M",8921,18,1.0022660808037,1916
"Albert","M",9044,17,1.01608501679057,1916
"Raymond","M",9565,16,1.0746188838569,1916
"Richard","M",10134,15,1.1385455064303,1916
"Henry","M",10656,14,1.19719172256969,1916
"Harold","M",10698,13,1.20191038363838,1916
"Paul","M",10790,12,1.21224649836027,1916
"Walter","M",11760,11,1.32122509923232,1916
"Thomas","M",11998,10,1.34796417862154,1916
"Frank","M",15291,9,1.71792967622121,1916
"Edward","M",17005,8,1.91049598745286,1916
"George","M",23381,7,2.62683367730875,1916
"Charles","M",23612,6,2.65278631318652,1916
"Joseph","M",23883,5,2.68323291198686,1916
"Robert","M",31741,4,3.56607192812356,1916
"James","M",35568,3,3.99603183073938,1916
"William","M",40418,2,4.54092483509965,1916
"John","M",50043,1,5.62228466334038,1916
"Lucille","F",7529,29,0.696312751614541,1917
"Edith","F",7532,28,0.696590203899684,1917
"Ruby","F",7662,27,0.708613136255892,1917
"Eleanor","F",7669,26,0.709260524921227,1917
"Doris","F",7819,25,0.72313313917839,1917
"Ethel","F",7865,24,0.727387407550587,1917
"Gladys","F",8075,23,0.746809067510615,1917
"Martha","F",8261,22,0.764011109189497,1917
"Josephine","F",8326,21,0.770022575367601,1917
"Edna","F",8422,20,0.778901048492186,1917
"Louise","F",8584,19,0.793883471889922,1917
"Catherine","F",8689,18,0.803594301869936,1917
"Irene","F",9163,17,0.847431762922571,1917
"Rose","F",9783,16,0.904771901852179,1917
"Lillian","F",9843,15,0.910320947555044,1917
"Florence","F",10538,14,0.974597393613233,1917
"Alice","F",10990,13,1.01640020457482,1917
"Marie","F",11813,12,1.09251461479912,1917
"Evelyn","F",12532,11,1.15901067913846,1917
"Virginia","F",14261,10,1.31891567947602,1917
"Frances","F",14363,9,1.32834905717089,1917
"Elizabeth","F",15131,8,1.39937684216757,1917
"Anna","F",15160,7,1.40205888092395,1917
"Mildred","F",16256,6,1.50342144909629,1917
"Ruth","F",23568,5,2.17966515208547,1917
"Margaret","F",25560,4,2.3638934694206,1917
"Dorothy","F",28852,3,2.6683511103178,1917
"Helen","F",34251,2,3.16767273948063,1917
"Mary","F",64280,1,5.94487762966964,1917
"Fred","M",5986,29,0.646797402005223,1917
"David","M",6099,28,0.65900724270462,1917
"Kenneth","M",6141,27,0.663545413584042,1917
"Howard","M",6410,26,0.692611317549863,1917
"Clarence","M",6587,25,0.711736466255998,1917
"Carl","M",6699,24,0.72383825526779,1917
"Louis","M",6771,23,0.73161797677537,1917
"Jack","M",6874,22,0.742747300598714,1917
"Ralph","M",7391,21,0.798610023090646,1917
"Donald","M",8729,20,0.943183181106514,1917
"Harry","M",8856,19,0.956905745432385,1917
"Albert","M",9157,18,0.989429303401575,1917
"Arthur","M",9282,17,1.00293576435224,1917
"Raymond","M",9956,16,1.0757626017982,1917
"Henry","M",10696,15,1.15572085062611,1917
"Richard","M",10914,14,1.17927611852406,1917
"Paul","M",11156,13,1.20542462692454,1917
"Harold","M",11194,12,1.20953059105354,1917
"Walter","M",12582,11,1.35950633344967,1917
"Thomas","M",12611,10,1.36263983239022,1917
"Frank","M",15768,9,1.7037590101601,1917
"Edward","M",17501,8,1.89101258478006,1917
"Charles","M",24143,7,2.60869189385434,1917
"George","M",24196,6,2.61441863329742,1917
"Joseph","M",24761,5,2.67546783679441,1917
"Robert","M",35220,4,3.80558043745806,1917
"James","M",37338,3,4.03443391180605,1917
"William","M",42422,2,4.58376869159131,1917
"John","M",51852,1,5.60269610570913,1917
"Lucille","F",7902,29,0.682600932421471,1918
"Ethel","F",8075,28,0.697545245419309,1918
"Ruby","F",8134,27,0.702641860834756,1918
"Eleanor","F",8176,26,0.706269959944058,1918
"Martha","F",8342,25,0.720609589757012,1918
"Josephine","F",8682,24,0.749979915879931,1918
"Edna","F",8698,23,0.75136204887395,1918
"Gladys","F",8734,22,0.754471848110495,1918
"Betty","F",8803,21,0.760432296647204,1918
"Catherine","F",8842,20,0.763801245820128,1918
"Doris","F",9061,19,0.782719191175772,1918
"Louise","F",9111,18,0.787038356782083,1918
"Rose","F",9568,17,0.826515530423771,1918
"Irene","F",9774,16,0.844310492721774,1918
"Lillian","F",9986,15,0.862623754892535,1918
"Florence","F",11318,14,0.977686326644673,1918
"Alice","F",11590,13,1.00118258754301,1918
"Marie","F",12589,12,1.08747951635711,1918
"Evelyn","F",13493,11,1.16557003051922,1918
"Anna","F",15666,10,1.35328096776952,1918
"Elizabeth","F",15853,9,1.36943464713713,1918
"Frances","F",16131,8,1.39344920790822,1918
"Virginia","F",16421,7,1.41850036842483,1918
"Mildred","F",17258,6,1.49080320067448,1918
"Ruth","F",25535,5,2.20579787514329,1918
"Margaret","F",27139,4,2.34435670779376,1918
"Dorothy","F",32030,3,2.76685748740315,1918
"Helen","F",36148,2,3.12258396673897,1918
"Mary","F",67365,1,5.8192118213835,1918
"Willie","M",6537,29,0.645005328176185,1918
"David","M",6627,28,0.653885621817895,1918
"Kenneth","M",6809,27,0.671843548960019,1918
"Howard","M",6928,26,0.683585270552946,1918
"Carl","M",7003,25,0.690985515254371,1918
"Louis","M",7082,24,0.698780439673205,1918
"Clarence","M",7187,23,0.7091407822552,1918
"Ralph","M",8162,22,0.805343963373722,1918
"Jack","M",8341,21,0.823005880727789,1918
"Harry","M",9896,20,0.976437620870664,1918
"Albert","M",9935,19,0.980285748115404,1918
"Donald","M",9972,18,0.983936535501441,1918
"Arthur","M",10105,17,0.997059636105301,1918
"Henry","M",11354,16,1.12029837786636,1918
"Raymond","M",11604,15,1.14496586020444,1918
"Paul","M",11755,14,1.15986501953665,1918
"Harold","M",12185,13,1.20229308915815,1918
"Richard","M",12323,12,1.21590953940877,1918
"Walter","M",13338,11,1.31605951770139,1918
"Thomas","M",13910,10,1.37249871729092,1918
"Frank","M",17018,9,1.67916485771796,1918
"Edward","M",19489,8,1.92297825314757,1918
"Joseph","M",26261,7,2.59117101472155,1918
"George","M",26318,6,2.59679520069464,1918
"Charles","M",26921,5,2.65629316809409,1918
"Robert","M",40619,4,4.00787386036232,1918
"James","M",42115,3,4.1554840746734,1918
"William","M",45291,2,4.4688597702964,1918
"John","M",56558,1,5.58057386430911,1918
"Edith","F",7767,29,0.68727397251789,1919
"Ethel","F",7809,28,0.690990401878744,1919
"Lucille","F",7856,27,0.695149263306366,1919
"Josephine","F",8104,26,0.717093893818074,1919
"Martha","F",8322,25,0.736383931929172,1919
"Ruby","F",8334,24,0.737445768889416,1919
"Catherine","F",8335,23,0.73753425530277,1919
"Edna","F",8404,22,0.743639817824172,1919
"Gladys","F",8717,21,0.771336065203868,1919
"Louise","F",8812,20,0.779742274472466,1919
"Rose","F",9195,19,0.813632570786919,1919
"Doris","F",9433,18,0.83469233716509,1919
"Lillian","F",9516,17,0.842036709473444,1919
"Irene","F",9712,16,0.859380046490762,1919
"Betty","F",10106,15,0.894243693352104,1919
"Florence","F",10482,14,0.927514584773081,1919
"Alice","F",11141,13,0.985827131173144,1919
"Marie","F",12008,12,1.06254485155077,1919
"Evelyn","F",13321,11,1.17872751228413,1919
"Anna","F",14498,10,1.28287602080139,1919
"Frances","F",15107,9,1.33676424653377,1919
"Elizabeth","F",15287,8,1.35269180093742,1919
"Virginia","F",15636,7,1.38357355919785,1919
"Mildred","F",17300,6,1.53081495101835,1919
"Ruth","F",24562,5,2.17340328479264,1919
"Margaret","F",26238,4,2.32170651357337,1919
"Dorothy","F",31733,3,2.80793935495174,1919
"Helen","F",33706,2,2.98252304849852,1919
"Mary","F",65836,1,5.82559150955167,1919
"Carl","M",6474,29,0.660525972117928,1919
"Louis","M",6661,28,0.679605112801593,1919
"David","M",6716,27,0.685216624767377,1919
"Kenneth","M",6796,26,0.693378823990336,1919
"Clarence","M",6825,25,0.696337621208658,1919
"Howard","M",6843,24,0.698174116033824,1919
"Willie","M",6942,23,0.708274837572236,1919
"Ralph","M",7709,22,0.786529922622351,1919
"Jack","M",8263,21,0.84305315224134,1919
"Harry","M",8990,20,0.917227137679976,1919
"Arthur","M",9540,19,0.973342257337817,1919
"Albert","M",9607,18,0.980178099187045,1919
"Donald","M",9904,17,1.01048026380228,1919
"Henry","M",10613,16,1.08281775441575,1919
"Paul","M",11305,15,1.15342077769434,1919
"Raymond","M",11384,14,1.16148094942701,1919
"Harold","M",12021,13,1.22647246073982,1919
"Richard","M",12441,12,1.26932400666035,1919
"Walter","M",12879,11,1.31401204740605,1919
"Thomas","M",13434,10,1.37063730451533,1919
"Frank","M",15701,9,1.60193362499592,1919
"Edward","M",18536,8,1.89118155995952,1919
"Joseph","M",24266,7,2.47579907930393,1919
"George","M",25170,6,2.56803193052336,1919
"Charles","M",25192,5,2.57027653530967,1919
"Robert","M",41025,4,4.18567778902347,1919
"James","M",42392,3,4.32514936824578,1919
"William","M",43970,2,4.48614874791864,1919
"John","M",53523,1,5.46081736263019,1919
"Lucille","F",7989,29,0.666700603944458,1920
"Josephine","F",8093,28,0.675379645477844,1920
"Edna","F",8331,27,0.695241298217709,1920
"Ruby","F",8336,26,0.695658559829891,1920
"Eleanor","F",8497,25,0.709094383742152,1920
"Marjorie","F",8658,24,0.722530207654414,1920
"Martha","F",8709,23,0.726786276098671,1920
"Gladys","F",8819,22,0.735966031566676,1920
"Catherine","F",8878,21,0.740889718590424,1920
"Rose","F",9011,20,0.751988877474466,1920
"Louise","F",9179,19,0.766008867643782,1920
"Lillian","F",10049,18,0.838612388163456,1920
"Irene","F",10072,17,0.840531791579494,1920
"Florence","F",10731,16,0.895526872065086,1920
"Alice","F",11596,15,0.967713130972578,1920
"Doris","F",11892,14,0.992415018413755,1920
"Marie","F",12743,13,1.06343294480714,1920
"Evelyn","F",13838,12,1.154813237875,1920
"Betty","F",14016,11,1.16966775126868,1920
"Anna","F",14581,10,1.21681831344525,1920
"Frances","F",15883,9,1.32547323725746,1920
"Elizabeth","F",15908,8,1.32755954531837,1920
"Virginia","F",17314,7,1.44489351066396,1920
"Mildred","F",18060,6,1.50714894320151,1920
"Ruth","F",26102,5,2.1782725202351,1920
"Margaret","F",27994,4,2.33616431428478,1920
"Helen","F",35097,3,2.92892616055058,1920
"Dorothy","F",36643,2,3.05794345103727,1920
"Mary","F",70983,1,5.9236962035035,1920
"Willie","M",6887,29,0.647059155130718,1920
"Louis","M",6966,28,0.654481497697195,1920
"Carl","M",7010,27,0.658615460645612,1920
"Clarence","M",7221,26,0.678439692057342,1920
"David","M",7444,25,0.699391367909549,1920
"Howard","M",7466,24,0.701458349383758,1920
"Kenneth","M",7840,23,0.736597034445307,1920
"Ralph","M",8556,22,0.803867886060465,1920
"Harry","M",9406,21,0.883728533927622,1920
"Jack","M",9599,20,0.901861598678635,1920
"Albert","M",9997,19,0.939255172621139,1920
"Arthur","M",10236,18,0.961710107727316,1920
"Henry","M",11305,17,1.06214661663319,1920
"Donald","M",11941,16,1.1219011719785,1920
"Raymond","M",12193,15,1.14557750522852,1920
"Paul","M",12570,14,1.18099805140019,1920
"Walter","M",13294,13,1.24902053264234,1920
"Harold","M",13678,12,1.28509875473762,1920
"Thomas","M",14936,11,1.40329251358101,1920
"Richard","M",15010,10,1.41024508763062,1920
"Frank","M",16430,9,1.54365934642046,1920
"Edward","M",20097,8,1.88818757668971,1920
